,gameDuration
49671,1721.0
49672,1253.0
49673,1679.0
49674,2129.0
49675,1581.0
49676,1373.0
49677,1575.0
49678,1345.0
49679,1228.0
49680,2295.0
49681,2041.0
49682,1836.0
49683,1690.0
49684,1254.0
49685,1561.0
49686,1790.0
49687,947.0
49688,1310.0
49689,2085.0
49690,1265.0
49691,1584.0
49692,1716.0
49693,1165.0
49694,1518.0
49695,1697.0
49696,2525.0
49697,946.0
49698,2498.0
49699,1548.0
49700,2413.0
49701,1299.0
49702,2081.0
49703,1929.0
49704,2058.0
49705,2641.0
49706,1410.0
49707,1784.0
49708,1978.0
49709,1655.0
49710,917.0
49711,2244.0
49712,1626.0
49713,1283.0
49714,1505.0
49715,2321.0
49716,2093.0
49717,198.0
49718,1645.0
49719,1002.0
49720,2832.0
49721,1293.0
49722,2316.0
49723,1378.0
49724,1633.0
49725,1799.0
49726,2523.0
49727,1709.0
49728,2514.0
49729,2548.0
49730,1950.0
49731,1218.0
49732,2509.0
49733,1236.0
49734,2142.0
49735,1373.0
49736,1529.0
49737,921.0
49738,1672.0
49739,1183.0
49740,1973.0
49741,2218.0
49742,1826.0
49743,1185.0
49744,1200.0
49745,1585.0
49746,993.0
49747,1732.0
49748,2140.0
49749,1929.0
49750,1222.0
49751,979.0
49752,957.0
49753,1762.0
49754,1803.0
49755,2237.0
49756,1489.0
49757,1892.0
49758,1705.0
49759,1195.0
49760,2171.0
49761,1990.0
49762,938.0
49763,1713.0
49764,1582.0
49765,1580.0
49766,983.0
49767,2446.0
49768,1394.0
49769,2109.0
49770,1508.0
49771,1346.0
49772,1187.0
49773,521.0
49774,817.0
49775,979.0
49776,1911.0
49777,198.0
49778,1624.0
49779,1678.0
49780,1794.0
49781,1247.0
49782,837.0
49783,1457.0
49784,1345.0
49785,1910.0
49786,2104.0
49787,1119.0
49788,925.0
49789,1311.0
49790,2536.0
49791,2046.0
49792,2193.0
49793,919.0
49794,1872.0
49795,1371.0
49796,1362.0
49797,2518.0
49798,1730.0
49799,1662.0
49800,1816.0
49801,2234.0
49802,1876.0
49803,1346.0
49804,1145.0
49805,1777.0
49806,1466.0
49807,2275.0
49808,1225.0
49809,1332.0
49810,2140.0
49811,1121.0
49812,1265.0
49813,2039.0
49814,2455.0
49815,1358.0
49816,2275.0
49817,1783.0
49818,1319.0
49819,941.0
49820,1950.0
49821,1498.0
49822,2261.0
49823,989.0
49824,1714.0
49825,1535.0
49826,2268.0
49827,1111.0
49828,1952.0
49829,1239.0
49830,1450.0
49831,2074.0
49832,1502.0
49833,1805.0
49834,1674.0
49835,1325.0
49836,1382.0
49837,1433.0
49838,916.0
49839,1562.0
49840,2141.0
49841,923.0
49842,1545.0
49843,1746.0
49844,1685.0
49845,1288.0
49846,944.0
49847,1828.0
49848,1855.0
49849,1516.0
49850,2044.0
49851,1974.0
49852,1637.0
49853,933.0
49854,1740.0
49855,2531.0
49856,946.0
49857,1991.0
49858,1792.0
49859,2312.0
49860,2449.0
49861,1874.0
49862,2195.0
49863,1051.0
49864,911.0
49865,1114.0
49866,1296.0
49867,718.0
49868,907.0
49869,1429.0
49870,1645.0
49871,2062.0
49872,2054.0
49873,1435.0
49874,982.0
49875,1938.0
49876,2000.0
49877,1258.0
49878,1710.0
49879,2265.0
49880,2223.0
49881,2034.0
49882,2069.0
49883,960.0
49884,2250.0
49885,1847.0
49886,1381.0
49887,1628.0
49888,1212.0
49889,1285.0
49890,736.0
49891,1244.0
49892,1660.0
49893,1486.0
49894,1837.0
49895,1688.0
49896,623.0
49897,1705.0
49898,1342.0
49899,926.0
49900,1262.0
49901,1713.0
49902,988.0
49903,1415.0
49904,1700.0
49905,2081.0
49906,1656.0
49907,2645.0
49908,1090.0
49909,1241.0
49910,1854.0
49911,1804.0
49912,1985.0
49913,1305.0
49914,1590.0
49915,991.0
49916,1901.0
49917,1990.0
49918,2021.0
49919,1296.0
49920,929.0
49921,1673.0
49922,1966.0
49923,1591.0
49924,1285.0
49925,1412.0
49926,1770.0
49927,939.0
49928,2023.0
49929,2078.0
49930,1794.0
49931,1901.0
49932,1954.0
49933,1400.0
49934,1909.0
49935,950.0
49936,1319.0
49937,1589.0
49938,918.0
49939,2345.0
49940,889.0
49941,1196.0
49942,949.0
49943,979.0
49944,1705.0
49945,963.0
49946,1096.0
49947,2219.0
49948,2003.0
49949,2246.0
49950,2224.0
49951,1808.0
49952,195.0
49953,1193.0
49954,1321.0
49955,1216.0
49956,924.0
49957,198.0
49958,2151.0
49959,2551.0
49960,1748.0
49961,871.0
49962,2044.0
49963,1635.0
49964,1967.0
49965,1221.0
49966,1998.0
49967,2287.0
49968,1009.0
49969,2079.0
49970,1421.0
49971,2356.0
49972,2003.0
49973,1336.0
49974,2086.0
49975,1084.0
49976,1239.0
49977,1438.0
49978,1354.0
49979,1382.0
49980,1749.0
49981,1452.0
49982,1774.0
49983,927.0
49984,1211.0
49985,2576.0
49986,2515.0
49987,1643.0
49988,2086.0
49989,2091.0
49990,1117.0
49991,1684.0
49992,1811.0
49993,924.0
49994,1228.0
49995,195.0
49996,1249.0
49997,1631.0
49998,1363.0
49999,1988.0
50000,1936.0
50001,2047.0
50002,1579.0
50003,1687.0
50004,1728.0
50005,2245.0
50006,1927.0
50007,1813.0
50008,1513.0
50009,2371.0
50010,2320.0
50011,1683.0
50012,1931.0
50013,1708.0
50014,2232.0
50015,1494.0
50016,1371.0
50017,1411.0
50018,1285.0
50019,1354.0
50020,1519.0
50021,2530.0
50022,1365.0
50023,1269.0
50024,1751.0
50025,1986.0
50026,1970.0
50027,2498.0
50028,1891.0
50029,1413.0
50030,1303.0
50031,2065.0
50032,1299.0
50033,1837.0
50034,1778.0
50035,1553.0
50036,2543.0
50037,1951.0
50038,1900.0
50039,1963.0
50040,2340.0
50041,1947.0
50042,1445.0
50043,1471.0
50044,1534.0
50045,1777.0
50046,924.0
50047,1926.0
50048,1227.0
50049,2759.0
50050,1789.0
50051,2735.0
50052,1904.0
50053,1959.0
50054,2095.0
50055,1311.0
50056,1549.0
50057,2073.0
50058,2718.0
50059,2084.0
50060,1198.0
50061,1588.0
50062,1341.0
50063,2400.0
50064,930.0
50065,1288.0
50066,1454.0
50067,1179.0
50068,1625.0
50069,2490.0
50070,1476.0
50071,1925.0
50072,2649.0
50073,1907.0
50074,941.0
50075,670.0
50076,1177.0
50077,1527.0
50078,912.0
50079,1825.0
50080,1193.0
50081,1756.0
50082,1493.0
50083,1686.0
50084,2091.0
50085,2014.0
50086,2063.0
50087,1907.0
50088,2162.0
50089,2044.0
50090,1982.0
50091,2183.0
50092,1898.0
50093,1791.0
50094,2104.0
50095,2198.0
50096,1875.0
50097,1438.0
50098,1715.0
50099,914.0
50100,1950.0
50101,1334.0
50102,2111.0
50103,2390.0
50104,923.0
50105,966.0
50106,1939.0
50107,1228.0
50108,2110.0
50109,2213.0
50110,1691.0
50111,1772.0
50112,2194.0
50113,1506.0
50114,1306.0
50115,1759.0
50116,1691.0
50117,1554.0
50118,2137.0
50119,1290.0
50120,2007.0
50121,2285.0
50122,1798.0
50123,1134.0
50124,1994.0
50125,1077.0
50126,2008.0
50127,1005.0
50128,1996.0
50129,1660.0
50130,971.0
50131,1380.0
50132,2143.0
50133,1525.0
50134,954.0
50135,2433.0
50136,2012.0
50137,1713.0
50138,1590.0
50139,1576.0
50140,1831.0
50141,1724.0
50142,2525.0
50143,1185.0
50144,2464.0
50145,1335.0
50146,2166.0
50147,942.0
50148,1021.0
50149,2418.0
50150,2010.0
50151,2594.0
50152,197.0
50153,921.0
50154,918.0
50155,1808.0
50156,1223.0
50157,2128.0
50158,1613.0
50159,1269.0
50160,1149.0
50161,1712.0
50162,2194.0
50163,1338.0
50164,2671.0
50165,1485.0
50166,967.0
50167,2399.0
50168,1681.0
50169,942.0
50170,2042.0
50171,1074.0
50172,1820.0
50173,969.0
50174,1447.0
50175,1897.0
50176,1831.0
50177,2600.0
50178,1790.0
50179,1512.0
50180,1638.0
50181,915.0
50182,2553.0
50183,2202.0
50184,1843.0
50185,1956.0
50186,1665.0
50187,2204.0
50188,1795.0
50189,919.0
50190,1491.0
50191,1213.0
50192,1271.0
50193,970.0
50194,1619.0
50195,2059.0
50196,2328.0
50197,1154.0
50198,1006.0
50199,995.0
50200,2081.0
50201,1632.0
50202,1553.0
50203,1862.0
50204,1444.0
50205,1936.0
50206,1984.0
50207,1127.0
50208,1561.0
50209,2536.0
50210,1926.0
50211,2256.0
50212,917.0
50213,2063.0
50214,1016.0
50215,1964.0
50216,1164.0
50217,1986.0
50218,1987.0
50219,1648.0
50220,1526.0
50221,1271.0
50222,1528.0
50223,1164.0
50224,1674.0
50225,1985.0
50226,1921.0
50227,2085.0
50228,2006.0
50229,1045.0
50230,1552.0
50231,1268.0
50232,1659.0
50233,1014.0
50234,1691.0
50235,2507.0
50236,1200.0
50237,1511.0
50238,1793.0
50239,2595.0
50240,1594.0
50241,1218.0
50242,1706.0
50243,1796.0
50244,1594.0
50245,1875.0
50246,1371.0
50247,1676.0
50248,1340.0
50249,2285.0
50250,2259.0
50251,1866.0
50252,920.0
50253,1437.0
50254,1905.0
50255,1017.0
50256,1844.0
50257,3088.0
50258,2448.0
50259,2211.0
50260,1833.0
50261,997.0
50262,2322.0
50263,1466.0
50264,1635.0
50265,1838.0
50266,2079.0
50267,1883.0
50268,1763.0
50269,2031.0
50270,2120.0
50271,1871.0
50272,1424.0
50273,2306.0
50274,2255.0
50275,1762.0
50276,920.0
50277,2362.0
50278,1328.0
50279,1431.0
50280,1747.0
50281,1896.0
50282,2138.0
50283,1238.0
50284,1769.0
50285,1502.0
50286,1956.0
50287,2741.0
50288,1660.0
50289,1478.0
50290,1807.0
50291,2026.0
50292,1481.0
50293,1391.0
50294,1776.0
50295,1795.0
50296,513.0
50297,1503.0
50298,2700.0
50299,1256.0
50300,1459.0
50301,201.0
50302,1759.0
50303,1695.0
50304,2147.0
50305,1109.0
50306,1977.0
50307,1525.0
50308,2410.0
50309,195.0
50310,1705.0
50311,1308.0
50312,1753.0
50313,1664.0
50314,2470.0
50315,2260.0
50316,1716.0
50317,1919.0
50318,1589.0
50319,1751.0
50320,1157.0
50321,1938.0
50322,1334.0
50323,921.0
50324,1405.0
50325,2519.0
50326,2180.0
50327,923.0
50328,961.0
50329,921.0
50330,1837.0
50331,1383.0
50332,1142.0
50333,1886.0
50334,1853.0
50335,1719.0
50336,1714.0
50337,1770.0
50338,2007.0
50339,1834.0
50340,1900.0
50341,2096.0
50342,1467.0
50343,920.0
50344,1450.0
50345,1933.0
50346,927.0
50347,1896.0
50348,1661.0
50349,1629.0
50350,1483.0
50351,202.0
50352,1346.0
50353,2231.0
50354,1960.0
50355,1628.0
50356,1261.0
50357,1221.0
50358,1738.0
50359,1898.0
50360,1538.0
50361,1900.0
50362,2062.0
50363,1587.0
50364,1118.0
50365,1590.0
50366,1273.0
50367,2246.0
50368,1829.0
50369,1704.0
50370,2209.0
50371,2252.0
50372,1825.0
50373,981.0
50374,1773.0
50375,1882.0
50376,2168.0
50377,1709.0
50378,2322.0
50379,2682.0
50380,2227.0
50381,1391.0
50382,1862.0
50383,2027.0
50384,967.0
50385,1730.0
50386,2248.0
50387,1974.0
50388,1543.0
50389,1939.0
50390,1944.0
50391,1627.0
50392,1752.0
50393,1562.0
50394,1598.0
50395,1936.0
50396,1488.0
50397,1860.0
50398,1780.0
50399,952.0
50400,1681.0
50401,2047.0
50402,1076.0
50403,1493.0
50404,1209.0
50405,1171.0
50406,2470.0
50407,1894.0
50408,2020.0
50409,1479.0
50410,2328.0
50411,1360.0
50412,1999.0
50413,1560.0
50414,1330.0
50415,2880.0
50416,924.0
50417,2021.0
50418,2045.0
50419,953.0
50420,2167.0
50421,1298.0
50422,1741.0
50423,1430.0
50424,2279.0
50425,2204.0
50426,1817.0
50427,969.0
50428,1414.0
50429,1243.0
50430,1231.0
50431,938.0
50432,1638.0
50433,1000.0
50434,1057.0
50435,917.0
50436,998.0
50437,1599.0
50438,862.0
50439,2055.0
50440,2068.0
50441,2057.0
50442,1158.0
50443,1268.0
50444,1128.0
50445,1981.0
50446,988.0
50447,1878.0
50448,1353.0
50449,1654.0
50450,1434.0
50451,1463.0
50452,2307.0
50453,2077.0
50454,1868.0
50455,1391.0
50456,1508.0
50457,1189.0
50458,947.0
50459,1664.0
50460,1858.0
50461,1993.0
50462,1636.0
50463,1357.0
50464,1740.0
50465,1524.0
50466,212.0
50467,925.0
50468,1001.0
50469,1260.0
50470,1774.0
50471,1454.0
50472,1175.0
50473,1104.0
50474,1612.0
50475,1209.0
50476,192.0
50477,1613.0
50478,1674.0
50479,2789.0
50480,1620.0
50481,2359.0
50482,918.0
50483,1848.0
50484,1834.0
50485,1310.0
50486,2076.0
50487,1946.0
50488,1289.0
50489,1742.0
50490,2045.0
50491,1571.0
50492,1950.0
50493,1750.0
50494,1285.0
50495,1053.0
50496,1739.0
50497,1984.0
50498,2020.0
50499,1278.0
50500,1900.0
50501,1535.0
50502,2072.0
50503,2125.0
50504,1488.0
50505,1302.0
50506,2435.0
50507,1120.0
50508,1710.0
50509,2953.0
50510,1806.0
50511,1336.0
50512,966.0
50513,1227.0
50514,1692.0
50515,1907.0
50516,1694.0
50517,1356.0
50518,1294.0
50519,1131.0
50520,1421.0
50521,1719.0
50522,2661.0
50523,1694.0
50524,2165.0
50525,2011.0
50526,1275.0
50527,201.0
50528,1376.0
50529,1445.0
50530,1861.0
50531,915.0
50532,2157.0
50533,1657.0
50534,1719.0
50535,2005.0
50536,2773.0
50537,3074.0
50538,1853.0
50539,2011.0
50540,2396.0
50541,1820.0
50542,1728.0
50543,1587.0
50544,1602.0
50545,1621.0
50546,1466.0
50547,1801.0
50548,1320.0
50549,1836.0
50550,1676.0
50551,2121.0
50552,1901.0
50553,1582.0
50554,2136.0
50555,1873.0
50556,1407.0
50557,1769.0
50558,2129.0
50559,1313.0
50560,1904.0
50561,1225.0
50562,1927.0
50563,1821.0
50564,1861.0
50565,1705.0
50566,1982.0
50567,1960.0
50568,2084.0
50569,1178.0
50570,1336.0
50571,1369.0
50572,1095.0
50573,1787.0
50574,1670.0
50575,1211.0
50576,1738.0
50577,2033.0
50578,1659.0
50579,923.0
50580,1110.0
50581,1500.0
50582,2122.0
50583,2262.0
50584,1887.0
50585,1508.0
50586,1691.0
50587,2533.0
50588,1405.0
50589,1312.0
50590,968.0
50591,1078.0
50592,205.0
50593,194.0
50594,1628.0
50595,2199.0
50596,990.0
50597,1697.0
50598,1193.0
50599,2065.0
50600,1452.0
50601,1803.0
50602,1480.0
50603,1703.0
50604,1575.0
50605,1913.0
50606,2101.0
50607,1765.0
50608,2291.0
50609,1794.0
50610,1659.0
50611,1410.0
50612,1457.0
50613,1270.0
50614,1381.0
50615,1242.0
50616,1793.0
50617,1645.0
50618,1369.0
50619,1719.0
50620,1259.0
50621,1553.0
50622,1678.0
50623,2306.0
50624,1835.0
50625,1201.0
50626,2440.0
50627,2279.0
50628,1958.0
50629,2284.0
50630,2285.0
50631,941.0
50632,2216.0
50633,1221.0
50634,1395.0
50635,915.0
50636,2165.0
50637,2297.0
50638,970.0
50639,2524.0
50640,1713.0
50641,932.0
50642,2178.0
50643,1870.0
50644,1399.0
50645,2042.0
50646,1979.0
50647,2580.0
50648,1245.0
50649,1273.0
50650,1797.0
50651,1642.0
50652,1639.0
50653,198.0
50654,2195.0
50655,2042.0
50656,2649.0
50657,2150.0
50658,1621.0
50659,2010.0
50660,1224.0
50661,1205.0
50662,1230.0
50663,1862.0
50664,1329.0
50665,1915.0
50666,2041.0
50667,1640.0
50668,1438.0
50669,1586.0
50670,1993.0
50671,2069.0
50672,1536.0
50673,1725.0
50674,1898.0
50675,1314.0
50676,1504.0
50677,1985.0
50678,2198.0
50679,2296.0
50680,1458.0
50681,2144.0
50682,1814.0
50683,1540.0
50684,1369.0
50685,1236.0
50686,977.0
50687,1382.0
50688,1792.0
50689,1287.0
50690,1287.0
50691,1667.0
50692,1999.0
50693,1402.0
50694,2086.0
50695,991.0
50696,1520.0
50697,1657.0
50698,1733.0
50699,2119.0
50700,2094.0
50701,1275.0
50702,1179.0
50703,1988.0
50704,2010.0
50705,2103.0
50706,1531.0
50707,1975.0
50708,2119.0
50709,923.0
50710,1409.0
50711,1988.0
50712,1148.0
50713,1793.0
50714,1102.0
50715,1319.0
50716,2128.0
50717,2250.0
50718,1802.0
50719,1570.0
50720,1749.0
50721,1132.0
50722,2254.0
50723,2033.0
50724,1558.0
50725,1636.0
50726,2019.0
50727,1126.0
50728,1829.0
50729,1880.0
50730,1956.0
50731,1623.0
50732,2294.0
50733,2099.0
50734,1621.0
50735,1307.0
50736,1610.0
50737,1639.0
50738,1627.0
50739,1621.0
50740,1992.0
50741,1736.0
50742,1692.0
50743,1280.0
50744,1388.0
50745,1182.0
50746,990.0
50747,2163.0
50748,1610.0
50749,1433.0
50750,1576.0
50751,1805.0
50752,1133.0
50753,1227.0
50754,1329.0
50755,2012.0
50756,1573.0
50757,2207.0
50758,1813.0
50759,1500.0
50760,1929.0
50761,1432.0
50762,1661.0
50763,1220.0
50764,1579.0
50765,1601.0
50766,2310.0
50767,2269.0
50768,1319.0
50769,1479.0
50770,1875.0
50771,1527.0
50772,2203.0
50773,1558.0
50774,1391.0
50775,918.0
50776,1313.0
50777,2091.0
50778,1582.0
50779,1739.0
50780,2390.0
50781,1891.0
50782,1910.0
50783,1771.0
50784,1946.0
50785,1929.0
50786,1643.0
50787,1198.0
50788,1477.0
50789,1155.0
50790,1571.0
50791,1670.0
50792,2310.0
50793,1649.0
50794,2057.0
50795,844.0
50796,1832.0
50797,1251.0
50798,1669.0
50799,1490.0
50800,748.0
50801,1084.0
50802,1896.0
50803,1920.0
50804,1707.0
50805,1305.0
50806,1739.0
50807,2101.0
50808,1682.0
50809,1618.0
50810,215.0
50811,1534.0
50812,1473.0
50813,1541.0
50814,1630.0
50815,1149.0
50816,1005.0
50817,1930.0
50818,1866.0
50819,1459.0
50820,1981.0
50821,1833.0
50822,1118.0
50823,1761.0
50824,2142.0
50825,1318.0
50826,1451.0
50827,1361.0
50828,2154.0
50829,1523.0
50830,1869.0
50831,1707.0
50832,1498.0
50833,1863.0
50834,1766.0
50835,2606.0
50836,1987.0
50837,1706.0
50838,1981.0
50839,1744.0
50840,1968.0
50841,2031.0
50842,1442.0
50843,1785.0
50844,1474.0
50845,1593.0
50846,1777.0
50847,1560.0
50848,1462.0
50849,1268.0
50850,1546.0
50851,1517.0
50852,1210.0
50853,1773.0
50854,2123.0
50855,2408.0
50856,1244.0
50857,1267.0
50858,1662.0
50859,2063.0
50860,1714.0
50861,1838.0
50862,1723.0
50863,1257.0
50864,1376.0
50865,1664.0
50866,2145.0
50867,1925.0
50868,1463.0
50869,1126.0
50870,2228.0
50871,2167.0
50872,2352.0
50873,1568.0
50874,2445.0
50875,1867.0
50876,1826.0
50877,2378.0
50878,1585.0
50879,1490.0
50880,1588.0
50881,2204.0
50882,1197.0
50883,1839.0
50884,1148.0
50885,1912.0
50886,990.0
50887,725.0
50888,1839.0
50889,194.0
50890,1535.0
50891,933.0
50892,911.0
50893,1292.0
50894,1231.0
50895,930.0
50896,2301.0
50897,1684.0
50898,1785.0
50899,2173.0
50900,2371.0
50901,1479.0
50902,1016.0
50903,1394.0
50904,1870.0
50905,1068.0
50906,1303.0
50907,1653.0
50908,2546.0
50909,2647.0
50910,1472.0
50911,1919.0
50912,1752.0
50913,2107.0
50914,2139.0
50915,1242.0
50916,1660.0
50917,1506.0
50918,1120.0
50919,2192.0
50920,1128.0
50921,1214.0
50922,1859.0
50923,1413.0
50924,2073.0
50925,2079.0
50926,1228.0
50927,1510.0
50928,1842.0
50929,935.0
50930,2159.0
50931,2585.0
50932,1561.0
50933,1826.0
50934,2593.0
50935,1491.0
50936,1631.0
50937,2101.0
50938,1909.0
50939,1752.0
50940,1579.0
50941,1332.0
50942,1624.0
50943,1110.0
50944,2349.0
50945,1726.0
50946,1792.0
50947,2155.0
50948,1958.0
50949,1735.0
50950,1978.0
50951,1774.0
50952,1107.0
50953,2398.0
50954,1651.0
50955,1878.0
50956,981.0
50957,952.0
50958,1450.0
50959,1956.0
50960,1207.0
50961,2044.0
50962,2214.0
50963,1885.0
50964,1862.0
50965,2235.0
50966,2551.0
50967,970.0
50968,1202.0
50969,1650.0
50970,1803.0
50971,1512.0
50972,1164.0
50973,951.0
50974,1773.0
50975,2223.0
50976,2125.0
50977,1162.0
50978,1237.0
50979,1362.0
50980,1938.0
50981,2691.0
50982,1975.0
50983,1136.0
50984,1968.0
50985,1487.0
50986,1163.0
50987,941.0
50988,993.0
50989,1000.0
50990,1771.0
50991,1359.0
50992,1389.0
50993,1896.0
50994,1747.0
50995,1370.0
50996,983.0
50997,993.0
50998,2331.0
50999,967.0
51000,2126.0
51001,2185.0
51002,2165.0
51003,2927.0
51004,1562.0
51005,1995.0
51006,1467.0
51007,987.0
51008,1321.0
51009,1121.0
51010,2141.0
51011,2538.0
51012,2173.0
51013,1742.0
51014,1927.0
51015,946.0
51016,1212.0
51017,1764.0
51018,1804.0
51019,1868.0
51020,971.0
51021,2051.0
51022,1708.0
51023,1056.0
51024,1926.0
51025,1048.0
51026,987.0
51027,1643.0
51028,2460.0
51029,1356.0
51030,1779.0
51031,1684.0
51032,971.0
51033,2070.0
51034,2224.0
51035,1173.0
51036,940.0
51037,914.0
51038,1004.0
51039,1498.0
51040,925.0
51041,2037.0
51042,1321.0
51043,963.0
51044,2609.0
51045,2187.0
51046,1915.0
51047,2097.0
51048,1125.0
51049,1804.0
51050,1898.0
51051,1285.0
51052,1031.0
51053,2493.0
51054,1652.0
51055,954.0
51056,2046.0
51057,1659.0
51058,1736.0
51059,1281.0
51060,2109.0
51061,1641.0
51062,1051.0
51063,1536.0
51064,1920.0
51065,2280.0
51066,2073.0
51067,2081.0
51068,1785.0
51069,2049.0
51070,1345.0
51071,1253.0
51072,933.0
51073,1912.0
51074,1045.0
51075,1834.0
51076,2420.0
51077,2642.0
51078,1613.0
51079,1333.0
51080,1481.0
51081,1154.0
51082,2189.0
51083,1690.0
51084,2155.0
51085,2216.0
51086,2052.0
51087,1061.0
51088,2122.0
51089,1688.0
51090,2182.0
51091,1979.0
51092,1233.0
51093,2012.0
51094,2329.0
51095,1246.0
51096,1655.0
51097,2022.0
51098,1406.0
51099,1841.0
51100,1741.0
51101,991.0
51102,1350.0
51103,2048.0
51104,2244.0
51105,1683.0
51106,1830.0
51107,1391.0
51108,1769.0
51109,2519.0
51110,2127.0
51111,1285.0
51112,1677.0
51113,1989.0
51114,1797.0
51115,1619.0
51116,1558.0
51117,2123.0
51118,966.0
51119,1487.0
51120,1719.0
51121,1827.0
51122,1541.0
51123,1429.0
51124,959.0
51125,2339.0
51126,2256.0
51127,1648.0
51128,1617.0
51129,1454.0
51130,2033.0
51131,1598.0
51132,2188.0
51133,1663.0
51134,1070.0
51135,1347.0
51136,209.0
51137,1942.0
51138,1905.0
51139,2420.0
51140,1472.0
51141,2297.0
51142,1837.0
51143,1338.0
51144,1867.0
51145,1756.0
51146,922.0
51147,957.0
51148,1799.0
51149,923.0
51150,1838.0
51151,2186.0
51152,1662.0
51153,1756.0
51154,1602.0
51155,986.0
51156,1744.0
51157,1291.0
51158,1910.0
51159,1859.0
51160,2111.0
51161,2255.0
51162,850.0
51163,2524.0
51164,2213.0
51165,2037.0
51166,1050.0
51167,1052.0
51168,1274.0
51169,1623.0
51170,1172.0
51171,2100.0
51172,2365.0
51173,2032.0
51174,1690.0
51175,1883.0
51176,1230.0
51177,1877.0
51178,1764.0
51179,1702.0
51180,2604.0
51181,1101.0
51182,1495.0
51183,1567.0
51184,1301.0
51185,2058.0
51186,1596.0
51187,2374.0
51188,930.0
51189,2321.0
51190,1543.0
51191,2366.0
51192,1012.0
51193,1594.0
51194,1925.0
51195,1716.0
51196,2498.0
51197,1275.0
51198,2064.0
51199,1959.0
51200,3315.0
51201,1524.0
51202,1617.0
51203,1465.0
51204,1460.0
51205,1397.0
51206,1755.0
51207,1776.0
51208,1581.0
51209,1567.0
51210,1432.0
51211,1361.0
51212,2252.0
51213,1946.0
51214,1965.0
51215,198.0
51216,1179.0
51217,1108.0
51218,1713.0
51219,1994.0
51220,1249.0
51221,913.0
51222,1699.0
51223,1379.0
51224,1741.0
51225,1495.0
51226,1265.0
51227,2023.0
51228,1325.0
51229,1120.0
51230,2742.0
51231,2345.0
51232,1502.0
51233,1705.0
51234,1452.0
51235,1729.0
51236,1396.0
51237,2133.0
51238,956.0
51239,1542.0
51240,1388.0
51241,1488.0
51242,968.0
51243,1470.0
51244,1575.0
51245,1145.0
51246,2129.0
51247,1001.0
51248,1541.0
51249,2223.0
51250,1836.0
51251,1711.0
51252,2367.0
51253,1122.0
51254,1967.0
51255,913.0
51256,1905.0
51257,1826.0
51258,205.0
51259,1042.0
51260,1628.0
51261,1934.0
51262,1417.0
51263,1837.0
51264,1657.0
51265,2346.0
51266,1899.0
51267,1986.0
51268,2101.0
51269,1533.0
51270,1521.0
51271,2495.0
51272,2161.0
51273,1836.0
51274,1748.0
51275,1311.0
51276,618.0
51277,1115.0
51278,1667.0
51279,1623.0
51280,2098.0
51281,2322.0
51282,1111.0
51283,1198.0
51284,1929.0
51285,2321.0
51286,2167.0
51287,1943.0
51288,1210.0
51289,1823.0
51290,935.0
51291,2274.0
51292,1819.0
51293,916.0
51294,1666.0
51295,1528.0
51296,1858.0
51297,1570.0
51298,1626.0
51299,1648.0
51300,1369.0
51301,1496.0
51302,1688.0
51303,2200.0
51304,1533.0
51305,1218.0
51306,1495.0
51307,1373.0
51308,1493.0
51309,1433.0
51310,1503.0
51311,2441.0
51312,1120.0
51313,1262.0
51314,1820.0
51315,1422.0
51316,1601.0
51317,1040.0
51318,2441.0
51319,2348.0
51320,1310.0
51321,1354.0
51322,1812.0
51323,1911.0
51324,1567.0
51325,1174.0
51326,1212.0
51327,1734.0
51328,1417.0
51329,1307.0
51330,194.0
51331,1778.0
51332,1588.0
51333,2021.0
51334,3039.0
51335,1200.0
51336,1612.0
51337,1602.0
51338,1518.0
51339,912.0
51340,1877.0
51341,1414.0
51342,1400.0
51343,2141.0
51344,1769.0
51345,2085.0
51346,2620.0
51347,1456.0
51348,2182.0
51349,1063.0
51350,1049.0
51351,1653.0
51352,1749.0
51353,1755.0
51354,2016.0
51355,1730.0
51356,2040.0
51357,1412.0
51358,1621.0
51359,1547.0
51360,2378.0
51361,1445.0
51362,2130.0
51363,2282.0
51364,1595.0
51365,2162.0
51366,1004.0
51367,2314.0
51368,1750.0
51369,1255.0
51370,1229.0
51371,950.0
51372,2026.0
51373,1893.0
51374,2814.0
51375,1477.0
51376,1983.0
51377,1582.0
51378,1206.0
51379,1210.0
51380,1952.0
51381,939.0
51382,2015.0
51383,1668.0
51384,2315.0
51385,929.0
51386,1431.0
51387,2213.0
51388,1473.0
51389,1319.0
51390,1387.0
51391,2061.0
51392,1848.0
51393,1255.0
51394,2140.0
51395,1492.0
51396,1715.0
51397,1740.0
51398,1685.0
51399,1250.0
51400,1368.0
51401,1487.0
51402,1670.0
51403,1941.0
51404,1943.0
51405,1146.0
51406,2017.0
51407,1384.0
51408,1211.0
51409,1655.0
51410,1774.0
51411,1175.0
51412,1989.0
51413,1695.0
51414,2206.0
51415,1322.0
51416,1340.0
51417,1656.0
51418,1747.0
51419,1830.0
51420,1246.0
51421,1172.0
51422,2230.0
51423,2347.0
51424,967.0
51425,1863.0
51426,1735.0
51427,2314.0
51428,995.0
51429,1225.0
51430,2137.0
51431,1132.0
51432,916.0
51433,2404.0
51434,2231.0
51435,1434.0
51436,2450.0
51437,1648.0
51438,1064.0
51439,1452.0
51440,1223.0
51441,1774.0
